Program;Program EN;Degree;Plan;Version;Total Hours;Level;Code;Course Name;English Name;Hours;Type;Category
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;2002414-2;تلاوة وحفظ (7);;2;نظري;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;2002429-2;النتصار للقرآن;;2;نظري;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;2002456-2;إعجاز القرآن الكريم;;2;نظري;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;2004403-2;الأديان والفرق والمذاهب المعاصرة;;2;نظري;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;8;2002266-5;التدريب التعاوني;;5;تدريب;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;8;2002420-2;تلاوة وحفظ (8);;2;نظري;إجبارية القسم
القرآن وعلومه;;بكالوريوس;جديدة;47;144;1;105125-2;تاريخ المملكة العربية السعودية;History of the Kingdom of Sa;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;1;2001114-2;ملامح السيرة النبوية;;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;1;20031301-2;مبادئ القانون;Basics of Law;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;1;2003215-2;حقوق الانسان;;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;1;3051123-2;العمل التطوعي والمسؤولية المجتمعية;Volunteer work and communi;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;2;1031101-2;مهارات اللغة العربية;Arabic language skills;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;2;2021110-2;المهارات اإلحصائية;Statistical skills;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;2;3051111-2;مهارات الكتابة األكاديمية;Academic writing skills;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;2;3171101-2;المهارات الجامعية;University skills;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;5;6601301-2;مدخل الإدارة;Administration entrance;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;5;6601401-2;مهارات القيادة;Leadership skills;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;5;6602302-2;الابتكار وريادة الأعمال;Innovation and Entrepreneurs;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;5;6602322-2;التجارة الالكترونية;;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;5;6605320-2;الوعي المالي والادخار;Financial awareness and savin;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;6;1081113-2;تعزيز الصحة النفسية;Promoting mental health;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;6;2011116-2;الثقافة البيئة;Environment Culture;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;6;2061114-2;الثقافة الغذائية;Food culture;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;6;3191117-2;اللياقة والثقافة الرياضية;Fitness and sports culture;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;6;3731115-2;الثقافة الصحية;Health culture;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;1061120-2;صناعة المحتوى الرقمي;Digital content creation;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;44041122-2;التصميم والجرافيك;Design and graphics;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;5011119-2;تطبيقات الذكاء االصطناعي;Artificial intelligence applicatio;2;نظري;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;501121-3;مقدمة في البرمجة;;3;عملي;متطلبات جامعية
القرآن وعلومه;;بكالوريوس;جديدة;47;144;7;5021118-2;مهارات الحاسب الآلي وتقنية المعلومات;Computer and IT skills;2;نظري;متطلبات جامعية
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;1;2001700-2;مصادر ومناهج أصولية;Sources and Methodologies of Usul al-Fiqh;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;1;2001701-3;الأدلة الشرعية (1);Legal Evidences (1);3;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;1;2001702-2;مقاصد الشريعة;Objectives of Sharia;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;1;2001703-2;الفقه المقارن;Comparative Jurisprudence;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;2;2001704-2;الأدلة الشرعية (2);Legal Evidences (2);2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;2;2001705-3;بناء الأصول على الأصول;Building Principles on Foundations;3;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;2;2001706-2;مناهج البحث;Research Methodologies;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;2;2001707-2;تطبيقات أصولية;Applied Principles of Usul al-Fiqh;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;2;2001708-2;أصول المناظرة والجدل;Principles of Debate and Argumentation;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;3;2001709-3;دلالات الألفاظ;Implications of Words;3;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;3;2001710-4;قواعد التعارض والترجيح;Rules of Conflict and Preference;4;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;3;2001711-4;دراسة تحليلية في مصادر أصولية;Analytical Study in Sources of Usul al-Fiqh;4;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;4;2001712-2;تنزيل الأحكام على الوقائع القضائية;Application of Rulings to Judicial Facts;2;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;4;2001713-4;مشروع بحث التخرج;Graduation Research Project;4;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;ماجستير;جديدة;1;40;4;2001715-3;القياس;Analogy (Qiyas);3;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;1;2001801-2;أصول البحث العلمي;Research Methodology;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;1;2001802-2;الفقه المقارن;Comparative Jurisprudence;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;1;2001803-2;النظريات الفقهية;Jurisprudential Theories;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;1;2001804-2;دراسة تحليلية للمذاهب الفقهية (1);Analytical Studies of Jurisprudence (1);2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;2;2001811-2;فقه المآلات;Consequentialist Jurisprudence;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;2;2001812-2;تخريج الفروع على الاصول;Rules of Exegetic Inference;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;2;2001813-2;فقه النوازل (1);Contemporary Issues in Jurisprudence (1);2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;2;2001814-2;دراسة تحليلية للمذاهب الفقهية (2);Analytical Studies of Jurisprudence (2);2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;3;2001822-2;تطبيقات في القواعد الفقهية;Applications of Jurisprudential Rules;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;3;2001823-2;فقه النوازل (2);Contemporary Issues in Jurisprudence (2);2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;3;2001824-2;فقه المعاملات المالية المعاصرة;Jurisprudence of Contemporary Financial Transactions;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;3;2003880-2;الأنظمة العدلية في السعودية;Judicial Systems in Saudi Arabia;2;نظري;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;4;2001831-4;تدريبات منهجية عملية (مصرفية);Practical Training (Banking);4;تدريب;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;4;2001832-4;تدريبات منهجية عملية (قضائية - طبية);Practical Training (Legal & Medical);4;تدريب;إجبارية القسم
الفقه;Fiqh;ماجستير;جديدة;1;36;4;2001833-4;مشروع تخرج بحثي;Graduation Research Project;4;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2003801-2;الاختصاص القضائي وسندات التنفيذ;Jurisdiction and Execution Board;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2003802-2;المسئولية المدنية;The Civil Responsibility;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2003803-2;أصول البحث القانوني;Legal Research Methodology;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2003804-2;تدريبات قانونية ١ (الاختصاص المدني);Legal Exercises 1 (Civil Specialty);2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003811-2;فض المنازعات التجارية;Settlement of Commercial Disputes;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003812-2;القواعد القانونية للشركات التجارية;The Legal Rules of Commercial Companies;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003813-2;تدريبات قانونية ٢ (الاختصاص التجاري);Legal Exercises 2 (Commercial Specialty);2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003814-2;قانون الإفلاس;Bankruptcy Law;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;3;2003821-2;أصول التأديب الإداري وضماناته;Principles of Administrative Discipline and Guarantees;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;3;2003822-2;أسس التعاقدات الحكومية;The Foundations of Government Contracts;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;3;2003823-2;تدريبات قانونية ٣ (الاختصاص الإداري);Legal Exercises 3 (Administrative Specialty);2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;4;2003831-2;إجراءات التحقيق الجزائي;The Procedures of Criminal Investigation;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;4;2003832-2;المسئولية الجزائية;The Criminal Responsibility;2;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;4;2003833-4;مشروع بحثي;Research Project;4;نظري;إجبارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2001880-2;أصول الفقه (دلالات الألفاظ);Principles of Fiqh (Semantics);2;نظري;اختيارية القسم
القانون;Law;ماجستير;جديدة;1;38;1;2003805-2;المعاملات العقارية;Real Estate Transactions;2;نظري;اختيارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003815-2;قانون التجارة والاستثمار الدولي;The International Trade and Investment Law;2;نظري;اختيارية القسم
القانون;Law;ماجستير;جديدة;1;38;2;2003816-2;الزكاة والقانون الضريبي;Zakat and Tax Law;2;نظري;اختيارية القسم
القانون;Law;ماجستير;جديدة;1;38;3;2001881-2;فقه المعاملات;Jurisprudence of Transactions;2;نظري;اختيارية القسم
القانون;Law;ماجستير;جديدة;1;38;3;2003824-2;نظام المرافعات أمام ديوان المظالم;Procedural Law before the Board of Grievances;2;نظري;اختيارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;1;2001711-2;التوحيد العلمي;Scientific Monotheism;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;1;2001712-3;الأديان;Religions;3;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;1;2001715-2;منهج البحث وتحقيق التراث;Research Methodology and Heritage Verification;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;1;2001726-2;دراسة نصية في كتب العقيدة;Textual Study in Creed Books;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;1;2001734-2;الأمن الفكري;Intellectual Security;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;2;2001714-3;الفرق;Sects;3;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;2;2001717-2;التخريج ودراسة الاسانيد;Verification and Study of Chains;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;2;2001721-2;التوحيد العملي;Practical Monotheism;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;2;2001725-2;بحث عقدي;Creedal Research;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;2;2001731-2;النبوة والمعاد;Prophethood and Eschatology;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;3;2001713-3;مذاهب فكرية معاصرة;Contemporary Intellectual Doctrines;3;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;3;2001716-3;مشكل نصوص العقيدة;Problematic Texts of Creed;3;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;3;2001732-3;المنطق القديم عرض ونقد;Classical Logic: Presentation and Critique;3;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;3;2001733-2;الإيمان والقدر;Faith and Predestination;2;نظري;إجبارية القسم
العقيدة;Creed;ماجستير;جديدة;1;43;4;2001741-10;الرسالة;Thesis;10;نظري;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;1;2001801;التحرير الفقهي;Fiqh Editing;3;نظري;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;1;2001803;تطبيقات فقهية في الاجتهاد والفتوى;Fiqh Applications in Ijtihad and Fatwa;3;نظري;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;2;2001802;قضايا فقهية معاصرة;Contemporary Fiqh Issues;3;نظري;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;2;2001804;متابعة الأبحاث والتحقيقات الفقهية ونقدها;Follow-up and Critique of Fiqh Research;3;نظري;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;3;PHD-FIQH-EXAM;الاختبار الفقهي الشامل;PhD Comprehensive Exam;0;الاختبار الشامل;إجبارية القسم
الفقه;Fiqh;دكتوراه;جديدة;1;40;4;2001809;الرسالة;Thesis;28;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;1;2001900;المصطلحات والفروق الأصولية;Usul Terminology and Distinctions;5;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;1;2001902;دراسة تحليلية أصولية;Analytical Study in Usul;5;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;2;2001901;دراسات مقاصدية;Maqasid Studies;3;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;2;2001903;الاجتهاد الاستدلالي والفتوى;Ijtihad, Istidlal and Fatwa;6;نظري;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;3;PHD-USUL-EXAM;الاختبار الشامل;PhD Comprehensive Exam;0;الاختبار الشامل;إجبارية القسم
أصول الفقه;Usul al-Fiqh;دكتوراه;جديدة;1;49;4;THESIS-PHD-USUL;الرسالة;Thesis;30;نظري;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;1;2002700-4;فرش القراءات العشر الكبرى;Detailed Analysis of Ten Major Readings;4;نظري;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;1;2002701-4;عرض القراءات العشر الكبرى;Presentation of Ten Major Readings;4;نظري;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;1;2002702-2;دراسات في القراءات الشاذة وتوجيهها;Studies in Irregular Readings;2;نظري;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;1;2002703-2;دراسات في طبقات القراء وأسانيدهم;Studies in Levels of Readers;2;نظري;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;2;20029999-0;الاختبار الشامل;PhD Comprehensive Exam;0;الاختبار الشامل;إجبارية القسم
القراءات;Qiraat;دكتوراه;جديدة;1;60;3;2002704-48;الرسالة;Thesis;48;بحث;إجبارية القسم
